source,target,value
Chris Boyce,Gabe Knezek,2.0
Chris Boyce,Henrik Nielsen,2.0
Chris Boyce,Hong Lu,2.0
Chris Boyce,Johannes Heler,2.0
Chris Boyce,Karl Meier,2.0
Chris Boyce,Margus Veanes,2.0
Chris Boyce,Michael Stewart,2.0
Chris Boyce,Mikhail Kisin,2.0
Chris Boyce,Nishith Khantal,2.0
Chris Boyce,Oscar Almeida,2.0
Chris Boyce,Philip Garcia,2.0
Chris Boyce,Richard Neil Pittman,2.0
Chris Boyce,Risto Serg,2.0
Chris Boyce,Sarah Berry,2.0
Chris Boyce,Sibin Mohan,2.0
Chris Boyce,Steve Liu,2.0
Chris Boyce,Warren Linam-Church,2.0
Chris Brockett,Eric Brill,2.0
Chris Brockett,Jagadeesh Jagarlamundi,2.0
Chris Brockett,Jian-Yun Nie,2.0
Chris Brockett,Jiwei Li,2.0
Chris Brockett,Kristina Toutanova,2.0
Chris Brockett,Meg Mitchell,2.0
Chris Brockett,Michael,2.0
Chris Brockett,Michael Auli,2.0
Chris Brockett,Simon Corston-Oliver,2.0
Chris Brockett,William B,2.0
Chris Brockett,Yangfeng Ji,2.0
Chris Buehler,Chris Sienkiewicz,2.0
Chris Buehler,Chris Thrasher,2.0
Chris Buehler,Cornelia Carapcea,2.0
Chris Buehler,Jian Sun,2.0
Chris Buehler,Kenneth Tran,2.0
Chris Buehler,Lei Zhang,2.0
Chris Buehler,Xiaodong He,2.0
Chris Burges,Hongyan Zhou,2.0
Chris Burges,Karthik Raman,2.0
Chris Burges,Krysta M Svore,2.0
Chris Burges,Nazan Khan,2.0
Chris Burges,Ran Gilad-Bachrach,2.0
Chris Burges,Shalin Shah,2.0
Chris Burges,Yi Su,2.0
Chris Coward,Kentaro Toyama,2.0
Chris Coward,Michael Best,2.0
Chris Coward,Teresa Peters,2.0
Chris D Jones,Eric A Davidson,2.0
Chris D Jones,Francesca Hopkins,2.0
Chris D Jones,Hanqin Tian,2.0
Chris D Jones,James T Rerson,2.0
Chris D Jones,Jennifer W Harden,2.0
Chris D Jones,Jianyang Xia,2.0
Chris D Jones,Junyi Liang,2.0
Chris D Jones,Katerina Georgiou,2.0
Chris D Jones,Katherine E O Todd-Brown,2.0
Chris D Jones,Kees Jan van Groenigen,2.0
Chris D Jones,Lifen Jiang,2.0
Chris D Jones,Margaret Torn,2.0
Chris D Jones,Mark J Lara,2.0
Chris D Jones,Matthew J Smith,2.0
Chris D Jones,Niels H Batjes,2.0
Chris D Jones,Nuno Carvalhais,2.0
Chris D Jones,Oleksra Hararuk,2.0
Chris D Jones,Philippe Ciais,2.0
Chris D Jones,Robert B Jackson,2.0
Chris D Jones,Steven D Allison,2.0
Chris D Jones,Tao Zhou,2.0
Chris D Jones,Tristan O West,2.0
Chris D Jones,Victor Brovkin,2.0
Chris D Jones,William Parton,2.0
Chris D Jones,William R Wieder,2.0
Chris D Jones,Xia Xu,2.0
Chris D Jones,Xiaofeng Xu,2.0
Chris D Jones,Yaxing Wei,2.0
Chris D Jones,Ying Ping Wang,2.0
Chris D Jones,Yiqi Luo,2.0
Chris D Jones,Yujie He,2.0
Chris Dern,Madanlal Musuvathi,2.0
Chris Dern,Roy Tan,2.0
Chris Dern,Sebastian Burckhardt,2.0
Chris Douglas,Djellel E Difallah,2.0
Chris Douglas,Subru Krishnan,2.0
Chris Fallin,George Nychis,2.0
Chris Fallin,Onur Mutlu,2.0
Chris Fallin,Thomas Moscibroda,2.0
Chris Fenner,David Robinson,2.0
Chris Fenner,David Wooten,2.0
Chris Fenner,Dennis Mattoon,2.0
Chris Fenner,Himanshu Raj,2.0
Chris Fenner,Jeremiah Cox,2.0
Chris Fenner,Jork Loeser,2.0
Chris Fenner,Kinshuman Kinshumann,2.0
Chris Fenner,Magnus Nystrom,2.0
Chris Fenner,Paul Engl,2.0
Chris Fenner,Rob Spiger,2.0
Chris Fenner,Ronald Aigner,2.0
Chris Fenner,Stefan Saroiu,2.0
Chris Fenner,Stefan Thom,2.0
Chris Grier,Helen J Wang,2.0
Chris Grier,Herman Venter,2.0
Chris Grier,Piali Choudhury,2.0
Chris Grier,Sam King,2.0
Chris Hawblitzel,Danfeng Zhang,2.0
Chris Hawblitzel,Dave Detlefs,2.0
Chris Hawblitzel,Edmund B Nightingale,2.0
Chris Hawblitzel,Frances Perry,2.0
Chris Hawblitzel,Galen C Hunt,2.0
Chris Hawblitzel,Hammad Hashmi,2.0
Chris Hawblitzel,Heng Huang,2.0
Chris Hawblitzel,James Larus,2.0
Chris Hawblitzel,Ken McMillan,2.0
Chris Hawblitzel,Kevin Bierhoff,2.0
Chris Hawblitzel,Kshama Pawar,2.0
Chris Hawblitzel,Lakshan Ferno,2.0
Chris Hawblitzel,Lea Wittie,2.0
Chris Hawblitzel,Manos Kapritsos,2.0
Chris Hawblitzel,Martin Abadi,2.0
Chris Hawblitzel,Michael L Roberts,2.0
Chris Hawblitzel,Rahul Sharma,2.0
Chris Hawblitzel,Rohit Sinha,2.0
Chris Hawblitzel,Ross McIlroy,2.0
Chris Hawblitzel,Ross Tate,2.0
Chris Hawblitzel,Scott Wadsworth,2.0
Chris Hawblitzel,Sedar Gokbulut,2.0
Chris Hawblitzel,Shuvendu K Lahiri,2.0
Chris Hawblitzel,Srinath Setty,2.0
Chris Huntingford,Drew Purves,2.0
Chris Huntingford,F Ian Woodward,2.0
Chris Huntingford,Nate McDowell,2.0
Chris Huntingford,Patrick Meir,2.0
Chris Huntingford,Paul Moorcroft,2.0
Chris Huntingford,Peter Cox,2.0
Chris Huntingford,Rosie Fisher,2.0
Chris Huntingford,Stephen Sitch,2.0
Chris JC Burges,Geoffrey Zweig,2.0
Chris JC Burges,Ran Gilad-Bachrach,2.0
Chris Lennard,Craig Lund,2.0
Chris Lennard,Gordon Cameron,2.0
Chris Lennard,James R Larus,2.0
Chris Lennard,James Reinders,2.0
Chris Lennard,Lauren Sarno,2.0
Chris Lennard,Markus Levy,2.0
Chris Lennard,Takashi,2.0
Chris Lennard,Wen-mei W Hwu,2.0
Chris Lintott,Ece Kamar,2.0
Chris Lintott,Eric Horvitz,2.0
Chris Lintott,Severin Hacker,2.0
Chris M Perrins,Holly Kirk,2.0
Chris M Perrins,Kerry Leonard,2.0
Chris M Perrins,Richard A Phillips,2.0
Chris M Perrins,Robin Freeman,2.0
Chris M Perrins,Tim Guilford,2.0
Chris Meek,Eli T Brown,2.0
Chris Meek,Eric Chen,2.0
Chris Meek,Geoffrey Zweig,2.0
Chris Meek,Helen J Wang,2.0
Chris Meek,Jaime Teevan,2.0
Chris Meek,John Platt,2.0
Chris Meek,Kai-Wei Chang,2.0
Chris Meek,Kristina Toutanova,2.0
Chris Meek,Mary Czerwinski,2.0
Chris Meek,Michael Gamon,2.0
Chris Meek,Mona Haraty,2.0
Chris Meek,Shamsi Iqbal,2.0
Chris Meek,Susan Dumais,2.0
Chris Meek,Tomas Mikolov,2.0
Chris Meek,Yuan Tian,2.0
Chris Moffatt,Jason Van Eaton,2.0
Chris Moffatt,Jay Beavers,2.0
Chris Moffatt,Lynn Powers,2.0
Chris Moffatt,Michel Pahud,2.0
Chris Moffatt,Ry Hinrichs,2.0
Chris Moffatt,Tim Chou,2.0
Chris North,Danyel Fisher,2.0
Chris North,George Robertson,2.0
Chris North,Kori Inkpen Quinn,2.0
Chris North,Petra Isenberg,2.0
Chris North,Tim Dwyer,2.0
Chris Nyberg,Dave Lomet,2.0
Chris Nyberg,Joshua Coates,2.0
Chris Nyberg,Tom Barclay,2.0
Chris Nyberg,Zarka Cvetanovic,2.0
Chris Okasaki,David Tarditi,2.0
Chris Okasaki,Peter Lee,2.0
Chris O Dowd,Mary Czerwinski,2.0
Chris O Dowd,Meredith Ringel Morris,2.0
Chris O Dowd,Michele A Williams,2.0
Chris Pal,Richard,2.0
Chris Pal,Richard Szeliski,2.0
Chris Parnin,Christian Bird,2.0
Chris Parnin,Emerson Murphy-Hill,2.0
Chris Parnin,Robert DeLine,2.0
Chris Pelkie,David Thompson,2.0
Chris Pelkie,Gerd Heber,2.0
Chris Pelkie,Jim Gray,2.0
Chris Quirk,Daniel Micol,2.0
Chris Quirk,Dilek Hakkani-Tur,2.0
Chris Quirk,Eric Ringger,2.0
Chris Quirk,Gokhan Tur,2.0
Chris Quirk,Hui Zhang,2.0
Chris Quirk,Lucy,2.0
Chris Quirk,Luke,2.0
Chris Quirk,Mei-Yuh Hwang,2.0
Chris Quirk,Minwoo Jeong,2.0
Chris Quirk,Qi Li,2.0
Chris Quirk,Qin Gao,2.0
Chris Quirk,Raghavendra Udupa,2.0
Chris Quirk,Robert C Moore,2.0
Chris Quirk,Robert Moore,2.0
Chris Quirk,Simon Corston-Oliver,2.0
Chris Quirk,Spencer Rarrick,2.0
Chris Quirk,Svitlana Volkova,2.0
Chris Quirk,Tim Paek,2.0
Chris Quirk,Wen-tau Yih,2.0
Chris Quirk,Will Lewis,2.0
Chris Quirk,William B Dolan,2.0
Chris Quirk,William Dolan,2.0
Chris Quirk,Xiang Li,2.0
Chris Quirk,Xiaolong Li,2.0
Chris Quirk,Xu Sun,2.0
Chris Quirk,kristout,2.0
Chris Reiderer,Jitu Padhye,2.0
Chris Reiderer,Lenin Ravindranath Sivalingam,2.0
Chris Reiderer,Sharad Agarwal,2.0
Chris Riederer,Jitu Padhye,2.0
Chris Riederer,Lenin Ravindranath,2.0
Chris Riederer,Sharad Agarwal,2.0
Chris Sienkiewicz,Chris Thrasher,2.0
Chris Sienkiewicz,Cornelia Carapcea,2.0
Chris Sienkiewicz,Jian Sun,2.0
Chris Sienkiewicz,Kenneth Tran,2.0
Chris Sienkiewicz,Lei Zhang,2.0
Chris Sienkiewicz,Xiaodong He,2.0
Chris Thrasher,Cornelia Carapcea,2.0
Chris Thrasher,Jian Sun,2.0
Chris Thrasher,Jianfeng Gao,2.0
Chris Thrasher,Kenneth Tran,2.0
Chris Thrasher,Kuansan Wang,2.0
Chris Thrasher,Lei Zhang,2.0
Chris Thrasher,Mu Li,2.0
Chris Thrasher,Patrick Nguyen,2.0
Chris Thrasher,Xiaodong He,2.0
Chris Thrasher,Xiaolong Li,2.0
Chris Tugwell,David Keyes,2.0
Chris Tugwell,Shelly D Farnham,2.0
Chris Tugwell,Vicky Yuki,2.0
Chris Wendt,Will Lewis,2.0
Christian Beder,Christos Laoudias,2.0
Christian Beder,Chunshui Zhao,2.0
Christian Beder,Daniel Lee,2.0
Christian Beder,Demetrios Zeinalipour-Yazti,2.0
Christian Beder,Dimitrios Lymberopoulos,2.0
Christian Beder,Domenico Colucci,2.0
Christian Beder,Domenico Giustiniano,2.0
Christian Beder,Filip Lemic,2.0
Christian Beder,Gerald Pirkl,2.0
Christian Beder,Han Zou,2.0
Christian Beder,Hao Jiang,2.0
Christian Beder,Hongkai Wen,2.0
Christian Beder,Jasper Buesch,2.0
Christian Beder,Jie Liu,2.0
Christian Beder,Leo Selavo,2.0
Christian Beder,Liqun Li,2.0
Christian Beder,Lucas Martins,2.0
Christian Beder,Maciej Nikodem,2.0
Christian Beder,Martin Klepal,2.0
Christian Beder,Maurizio Rea,2.0
Christian Beder,Nasim Ahmed,2.0
Christian Beder,Niranjini Rajagopal,2.0
Christian Beder,Pasquale Ambrosini,2.0
Christian Beder,Patrick Lazik,2.0
Christian Beder,Pawel Hoffmann,2.0
Christian Beder,Pedro Bello,2.0
Christian Beder,Peter Hevesi,2.0
Christian Beder,Romit Roy Choudhury,2.0
Christian Beder,Ronne Reimann,2.0
Christian Beder,Simon Schmitt,2.0
Christian Beder,Souvik Sen,2.0
Christian Beder,Stephan Adler,2.0
Christian Beder,Szymon Szymczak,2.0
Christian Beder,Thomas Schmid,2.0
Christian Beder,Traian E Abrudan,2.0
Christian Beder,Vincent Lenders,2.0
Christian Beder,Vincenzo Dentamaro,2.0
Christian Beder,Vladica Sark,2.0
Christian Beder,Vlado Hziski,2.0
Christian Beder,Xue Yang,2.0
Christian Beder,Yu-Kuen Tsai,2.0
Christian Beder,Zhiping Jiang,2.0
Christian Beder,Zhuoling Xiao,2.0
Christian Belady,Jiakang Lu,2.0
Christian Belady,Jie Liu,2.0
Christian Belady,Kamin Whitehouse,2.0
Christian Belady,Michel Goraczko,2.0
Christian Belady,Sean James,2.0
Christian Biemann,Joydeep Nath,2.0
Christian Biemann,Monojit Choudhury,2.0
Christian Biemann,Niloy,2.0
Christian Bird,Daniel M German,2.0
Christian Bird,Danyel Fisher,2.0
Christian Bird,Ekrem Kocaganeli,2.0
Christian Bird,Ekrem Kocaguneli,2.0
Christian Bird,Emad Shihab,2.0
Christian Bird,Jacqueline Richards,2.0
Christian Bird,Laurie Williams,2.0
Christian Bird,Mark Marron,2.0
Christian Bird,Michael Washburn Jr,2.0
Christian Bird,Miltiadis Allamanis,2.0
Christian Bird,Nachi Nagappan,2.0
Christian Bird,Pavithra Sathiyanarayanan,2.0
Christian Bird,Pavneet Singh Kochhar,2.0
Christian Bird,Prem Devanbu,2.0
Christian Bird,Qiaona Hong,2.0
Christian Bird,Richard Harper,2.0
Christian Bird,Robert Musson,2.0
Christian Bird,S C Cheung,2.0
Christian Bird,Sipan Ganguly,2.0
Christian Bird,Sunghun Kim,2.0
Christian Bird,Trevor Carnahan,2.0
Christian Bird,Venkatesh-Prasad Ranganath,2.0
Christian Bird,Wolfram Schulte,2.0
Christian Bird,brendan murphy,2.0
Christian Borgs,Eric Vigoda,2.0
Christian Borgs,Hamid Nazerzadeh,2.0
Christian Borgs,Ilan Lobel,2.0
Christian Borgs,Jeong Han Kim,2.0
Christian Borgs,Jian Ding,2.0
Christian Borgs,L szl  Lov sz,2.0
Christian Borgs,Ozan Cogan,2.0
Christian Borgs,Prasad,2.0
Christian Borgs,Prasad Tetali,2.0
Christian Borgs,Stephan Mertens,2.0
Christian Borgs,Van Ha Vu,2.0
Christian Brer,Christine M Rousseau,2.0
Christian Brer,Christine Rousseau,2.0
Christian Brer,Dana N Raugi,2.0
Christian Brer,David C Nickle,2.0
Christian Brer,David E Heckerman,2.0
Christian Brer,David Heckerman,2.0
Christian Brer,Gerald H Learn,2.0
Christian Brer,Isobella Honeyborne,2.0
Christian Brer,James I,2.0
Christian Brer,James I Mullins,2.0
Christian Brer,Jonathan Carlson,2.0
Christian Brer,Jonathan M Carlson,2.0
Christian Brer,Karen Bishop,2.0
Christian Brer,Marcus G Daniels,2.0
Christian Brer,Nicole Frahm,2.0
Christian Brer,Nonkululeko Mlotshwa,2.0
Christian Brer,Philip J R,2.0
Christian Brer,Philip J R Goulder,2.0
Christian Brer,Philippa C Matthews,2.0
Christian Brer,Philippa Matthews,2.0
Christian Brer,Tanmoy Bhattacharya,2.0
Christian Collberg,Sean Davey,2.0
Christian Collberg,Todd A Proebsting,2.0
Christian Daniel,Jonathan Taylor,2.0
Christian Daniel,Sebastian Nowozin,2.0
Christian Federmann,William D Lewis,2.0
Christian Federmann,Ying Xin,2.0
Christian Floerkemeier,Hugo Mallinson,2.0
Christian Floerkemeier,Steve Hodges,2.0
Christian Huitema,Chuanxiong Guo,2.0
Christian Huitema,Haitao Wu,2.0
Christian Huitema,Kun Tan,2.0
Christian Huitema,Qian Zhang,2.0
Christian Huitema,Wenwu Zhu,2.0
Christian Jensen,Richard Snodgrass,2.0
Christian Konig,Gabriel Kliot,2.0
Christian Konig,James H Hill,2.0
Christian Konig,Jorgen Thelin,2.0
Christian Konig,Manjula Peiris,2.0
Christian Konig,Sergey Bykov,2.0
Christian P Janssen,Shamsi T Iqbal,2.0
Christian P Janssen,YC Ju,2.0
Christian Paquin,Franz-Stefan Preiss,2.0
Christian Paquin,Greg Zaverucha,2.0
Christian Paquin,Gregory Neven,2.0
Christian Paquin,Jan Camenisch,2.0
Christian Paquin,Maria Dubovitskaya,2.0
Christian Seifert,Christina Colcernian,2.0
Christian Seifert,Clemens Kolbitsch,2.0
Christian Seifert,John C Platt,2.0
Christian Seifert,Junjie Zhang,2.0
Christian Seifert,Kumar Chellapilla,2.0
Christian Seifert,Long Lu,2.0
Christian Seifert,Reid Andersen,2.0
Christian Seifert,Wenke Lee,2.0
Christian Siefert,Scott Kaplan,2.0
Christian Sommer,Shang-Hua Teng,2.0
Christian Sommer,Wei Chen,2.0
Christian Sommer,Yajun Wang,2.0
Christian Theobalt,Christoph Rhemann,2.0
Christian Theobalt,Christopher Zach,2.0
Christian Theobalt,Marc Stamminger,2.0
Christian Theobalt,Matthew Fisher,2.0
Christian Theobalt,Matthias Nie ner,2.0
Christian Theobalt,Michael Zollh fer,2.0
Christian Theobalt,Shahram Izadi,2.0
Christian Winkler,James Scott,2.0
Christian Winkler,Katie Derthick,2.0
Christian Winkler,Nicolas Villar,2.0
Christina Colcernian,Jack W Stokes,2.0
Christina Colcernian,John C Platt,2.0
Christina Colcernian,Long Lu,2.0
Christina Delimitrou,Christos Kozyrakis,2.0
Christina Delimitrou,Sriram Sankar,2.0
Christine Dreyer,John Winn,2.0
Christine Dreyer,Karsten M Borgwardt,2.0
Christine Dreyer,Oliver Stegle,2.0
Christine Dreyer,Theofanis Karaletsos,2.0
Christine M Rousseau,Dana N Raugi,2.0
Christine M Rousseau,David C Nickle,2.0
Christine M Rousseau,David E Heckerman,2.0
Christine M Rousseau,David Heckerman,2.0
Christine M Rousseau,Gerald H Learn,2.0
Christine M Rousseau,Hayley Crawford,2.0
Christine M Rousseau,Hoosen Coovadia,2.0
Christine M Rousseau,James I,2.0
Christine M Rousseau,James I Mullins,2.0
Christine M Rousseau,Marcus G Daniels,2.0
Christine M Rousseau,Morgane Roll,2.0
Christine M Rousseau,Nicole Frahm,2.0
Christine M Rousseau,P Richard Harrigan,2.0
Christine M Rousseau,Rebecca Payne,2.0
Christine M Rousseau,Tanmoy Bhattacharya,2.0
Christine M Rousseau,Thumbi Ndung'u,2.0
Christine M Rousseau,Zabrina L Brumme,2.0
Christine Rousseau,David Heckerman,2.0
Christine Rousseau,Hayley Crawford,2.0
Christine Rousseau,Hoosen Coovadia,2.0
Christine Rousseau,Isobella Honeyborne,2.0
Christine Rousseau,James I Mullins,2.0
Christine Rousseau,Jonathan Carlson,2.0
Christine Rousseau,Karen Bishop,2.0
Christine Rousseau,Morgane Roll,2.0
Christine Rousseau,Nonkululeko Mlotshwa,2.0
Christine Rousseau,Philip J R,2.0
Christine Rousseau,Philippa C Matthews,2.0
Christine Rousseau,Rebecca Payne,2.0
Christine Rousseau,Thumbi Ndung'u,2.0
Christof Roduner,David H Nguyen,2.0
Christof Roduner,Gabriela Marcu,2.0
Christof Roduner,Gillian R Hayes,2.0
Christof Roduner,James Scott,2.0
Christof Roduner,Khai N Truong,2.0
Christof Roduner,Marc Langheinrich,2.0
Christoper JC Burges,Krysta M Svore,2.0
Christoper JC Burges,Pinar Donmez,2.0
Christoph Csallner,Nikolai Tillmann,2.0
Christoph Csallner,Yannis Smaragdakis,2.0
Christoph Haase,Joel Ouaknine,2.0
Christoph Haase,Matthew,2.0
Christoph Haase,Samin Ishtiaq,2.0
Christoph Lippert,Concepcion Casado,2.0
Christoph Lippert,David W Haas,2.0
Christoph Lippert,Enos Bernasconi,2.0
Christoph Lippert,Gerald Quon,2.0
Christoph Lippert,Huldrych F G nthard,2.0
Christoph Lippert,Istvan Bartha,2.0
Christoph Lippert,Jacques Fellay,2.0
Christoph Lippert,James Zou,2.0
Christoph Lippert,Javier Martinez-Picado,2.0
Christoph Lippert,Jonathan M Carlson,2.0
Christoph Lippert,Judith Dalmau,2.0
Christoph Lippert,Martin Ayree,2.0
Christoph Lippert,Mina John,2.0
Christoph Lippert,Nico Pfeifer,2.0
Christoph Lippert,Nicolo Fusi,2.0
Christoph Lippert,P Richard Harrigan,2.0
Christoph Lippert,Paul J McLaren,2.0
Christoph Lippert,Pietro Vernazza,2.0
Christoph Lippert,Sabine Yerly,2.0
Christoph Lippert,Stephen J O'Brien,2.0
Christoph Lippert,Thomas Klimkait,2.0
Christoph Lippert,Todd M Allen,2.0
Christoph Lippert,Viktor M ller,2.0
Christoph Lippert,Zabrina L Brumme,2.0
Christoph Lippert,Zoltan Kutalik,2.0
Christoph M,Joao Marques-Silva,2.0
Christoph M Wintersteiger,Frederick J Livesey,2.0
Christoph M Wintersteiger,Jael E Kriener,2.0
Christoph M Wintersteiger,Leonardo de,2.0
Christoph M Wintersteiger,Markus N Rabe,2.0
Christoph M Wintersteiger,Nicola Paoletti,2.0
Christoph M Wintersteiger,Nikolaj Bj rner,2.0
Christoph M Wintersteiger,Tomoki Otani,2.0
Christoph Rhemann,Christopher Zach,2.0
Christoph Rhemann,Daniel Freedman,2.0
Christoph Rhemann,Duncan Robertson,2.0
Christoph Rhemann,Eyal Krupka,2.0
Christoph Rhemann,Ido Leichter,2.0
Christoph Rhemann,Jamie Shotton,2.0
Christoph Rhemann,Jonathan Taylor,2.0
Christoph Rhemann,Marc Stamminger,2.0
Christoph Rhemann,Matthew Fisher,2.0
Christoph Rhemann,Matthias Nie ner,2.0
Christoph Rhemann,Micha Feigin,2.0
Christoph Rhemann,Michael Zollh fer,2.0
Christoph Rhemann,Mirko Schmidt,2.0
Christoph Rhemann,Nikhil Naik,2.0
Christoph Rhemann,Sergio Orts Escolano,2.0
Christoph Rhemann,Shenlong Wang,2.0
Christoph Rhemann,Sing Bing Kang,2.0
Christoph Rhemann,Toby Sharp,2.0
Christoph Rhemann,Vladimir Tankovich,2.0
Christoph Rhemann,Yichen Wei,2.0
Christoph Schn rr,Dhruv Batra,2.0
Christoph Schn rr,Fred A Hamprecht,2.0
Christoph Schn rr,Jan Lellmann,2.0
Christoph Schn rr,J rg H Kappes,2.0
Christoph Schn rr,Nikos Komodakis,2.0
Christoph Schn rr,Sebastian Nowozin,2.0
Christoph Schn rr,Sungwoong Kim,2.0
Christoph Schn rr,Thorben Kr ger,2.0
Christoph Sprunk,Gershon Parent,2.0
Christoph Sprunk,Gian Diego Tipaldi,2.0
Christoph Sprunk,Jorg Rowekamper,2.0
Christoph Sprunk,Luciano Spinello,2.0
Christoph Sprunk,Mihai Jalobeanu,2.0
Christoph Sprunk,Wolfram Burgard,2.0
Christoph Wintersteiger,Hillel Kugler,2.0
Christoph Wintersteiger,Youssef Hamadi,2.0
Christophe Poulain,Geoffrey Fox,2.0
Christophe Poulain,Jaliya Ekanayake,2.0
Christophe Poulain,Nelson Araujo,2.0
Christophe Poulain,Roger Barga,2.0
Christophe Poulain,Thilina Gunarathne,2.0
Christopher,David Maxwell Chickering,2.0
Christopher,Michail Vlachos,2.0
Christopher,Philip S Yu,2.0
Christopher,Vittorio Castelli,2.0
Christopher A Meek,Darko Kirovski,2.0
Christopher Birch,Cory M McMahon,2.0
Christopher Birch,David Heckerman,2.0
Christopher Birch,Edward D Gomperts,2.0
Christopher Birch,Eric S Daar,2.0
Christopher Birch,Florian Bihl,2.0
Christopher Birch,Georg M Lauer,2.0
Christopher Birch,Gerond V Lake-Bakaar,2.0
Christopher Birch,Hugo R Rosen,2.0
Christopher Birch,Ira M Jacobson,2.0
Christopher Birch,James E Galagan,2.0
Christopher Birch,Jaquelyn F Fleckenstein,2.0
Christopher Birch,Joerg Timm,2.0
Christopher Birch,Jonathan Carlson,2.0
Christopher Birch,Julian Schulze zur Wiesch,2.0
Christopher Birch,Laura L Reyor,2.0
Christopher Birch,Margaret A Madey,2.0
Christopher Birch,Marianna Kleyman,2.0
Christopher Birch,Matthew R Henn,2.0
Christopher Birch,Michael Koehrsen,2.0
Christopher Birch,Niall Lennon,2.0
Christopher Birch,Raymond T Chung,2.0
Christopher Birch,Sarah K Young,2.0
Christopher Birch,Sharyne M Donfield,2.0
Christopher Birch,Thomas Kuntzen,2.0
Christopher Birch,Timothy Ledlie,2.0
Christopher Birch,Todd M,2.0
Christopher Birch,Tony Marion,2.0
Christopher Birch,Ulrich Spengler,2.0
Christopher Birch,Vicki M Park,2.0
Christopher Birch,Yanming Xing,2.0
Christopher Birch,Zhimin Liu,2.0
Christopher Bishop,Drew W Purves,2.0
Christopher Bishop,Lucas N Joppa,2.0
Christopher Bishop,Mark Verwel,2.0
Christopher Bishop,Matthew J Smith,2.0
Christopher Bishop,Paul I Palmer,2.0
Christopher Bishop,Stephen Emmott,2.0
Christopher Bishop,Vassily Lyutsarev,2.0
Christopher Brooks,John Tang,2.0
Christopher Brooks,Kori Inkpen,2.0
Christopher Brooks,Rajesh Hegde,2.0
Christopher Brooks,Sasa Junuzovic,2.0
Christopher Brooks,Zhengyou Zhang,2.0
Christopher D Philipson,Drew W Purves,2.0
Christopher D Philipson,Lindsay A Turnbull,2.0
Christopher F Clements,Dylan Z Childs,2.0
Christopher F Clements,Gian Marco Palamara,2.0
Christopher F Clements,Marco Plebani,2.0
Christopher F Clements,Matthew J Smith,2.0
Christopher F Clements,Owen L Petchey,2.0
Christopher Fraser,Todd A Proebsting,2.0
Christopher Frost,Derrick Coetzee,2.0
Christopher Frost,Doug Burger,2.0
Christopher Frost,Edmund B Nightingale,2.0
Christopher Frost,Engin Ipek,2.0
Christopher Frost,Jeremy Condit,2.0
Christopher J Rossbach,Dennis Fetterly,2.0
Christopher J Rossbach,Derek G Murray,2.0
Christopher J Rossbach,Emmett Witchel,2.0
Christopher J Rossbach,Simon Baker,2.0
Christopher J Rossbach,Yuan Yu,2.0
Christopher JC Burges,Christopher Weare,2.0
Christopher JC Burges,Geoffrey Zweig,2.0
Christopher JC Burges,Greg Hullender,2.0
Christopher JC Burges,Hagai Attias,2.0
Christopher JC Burges,Jianfeng Gao,2.0
Christopher JC Burges,Joshua L Moore,2.0
Christopher JC Burges,Maksims N Volkovs,2.0
Christopher JC Burges,Matt Deeds,2.0
Christopher JC Burges,Nicole Hamilton,2.0
Christopher JC Burges,Oliver B Downs,2.0
Christopher JC Burges,Patrice Y Simard,2.0
Christopher JC Burges,Paul N Bennett,2.0
Christopher JC Burges,Pinar Donmez,2.0
Christopher JC Burges,Quoc Le,2.0
Christopher JC Burges,Ran Gilad-Bachrach,2.0
Christopher JC Burges,Robert Ragno,2.0
Christopher JC Burges,Robert Rounthwaite,2.0
Christopher JC Burges,Sina Jafarpour,2.0
Christopher JC Burges,Somsak Sukittanon,2.0
Christopher JC Burges,Steven Swenson,2.0
Christopher JC Burges,Tal Shaked,2.0
Christopher JC Burges,Yisong Yue,2.0
Christopher K I Williams,Joaquin Qui onero Cela,2.0
Christopher K I Williams,Nicolas Heess,2.0
Christopher Kruegel,Giovanni Vigna,2.0
Christopher Kruegel,Marcus Peinado,2.0
Christopher Kruegel,Mariusz Jakubowski,2.0
Christopher Kruegel,Weidong Cui,2.0
Christopher M Bishop,D C Robinson,2.0
Christopher M Bishop,D Cornford,2.0
Christopher M Bishop,David Barber,2.0
Christopher M Bishop,Drew W Purves,2.0
Christopher M Bishop,G D James,2.0
Christopher M Bishop,G E Hinton,2.0
Christopher M Bishop,G P Maddison,2.0
Christopher M Bishop,Geoffrey E Hinton,2.0
Christopher M Bishop,H Zhu,2.0
Christopher M Bishop,J O'Rourke,2.0
Christopher M Bishop,John Winn,2.0
Christopher M Bishop,Julia A Lasserre,2.0
Christopher M Bishop,L Tarassenko,2.0
Christopher M Bishop,Leslie Alan,2.0
Christopher M Bishop,Lucas N Joppa,2.0
Christopher M Bishop,M Cox,2.0
Christopher M Bishop,M G von Hellermann,2.0
Christopher M Bishop,M I Jordan,2.0
Christopher M Bishop,M J Taylor,2.0
Christopher M Bishop,M Jordan,2.0
Christopher M Bishop,Mark C Verwel,2.0
Christopher M Bishop,Markus Svens n,2.0
Christopher M Bishop,Matthew J Smith,2.0
Christopher M Bishop,N Deliyanakis,2.0
Christopher M Bishop,N McGrogan,2.0
Christopher M Bishop,P S Thomas,2.0
Christopher M Bishop,P W Goldberg,2.0
